Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2002-06-12,,66.323486328125,,66.47219093154358,,65.15968757921816,,65.76098277735107,,31266000
2002-06-13,,65.65750885009766,,66.59500943700854,,65.52172827639066,,66.03250612517502,,21043900
2002-06-14,,65.56056213378906,,65.66400818592037,,63.685554960569796,,64.85581586408573,,39267500
2002-06-17,,67.31918334960938,,67.4614210418719,,65.85150346302571,,65.89676203165789,,17647200
2002-06-18,,67.86873626708984,,67.90752790692518,,67.00235182586918,,67.07347312077584,,21628500
2002-06-19,,66.28466796875,,67.519587620599,,66.1036337634723,,66.91829262003404,,21540700
2002-06-20,,65.43770599365234,,66.62736748685981,,65.27606755232839,,66.11658942033846,,25691000
2002-06-21,,64.41454315185547,,65.48509206197005,,64.0252539891084,,65.18663687219464,,31190700
2002-06-24,,64.75189208984375,,65.32933840924571,,63.097407947688346,,63.97979883016092,,37169700
2002-06-25,,63.2985725402832,,65.45913391520222,,63.285598380859504,,65.07633433620427,,33355000
2002-06-26,,63.40234375,,63.681335019144434,,61.76083893738978,,61.767323537779745,,37913600
2002-06-27,,64.5118637084961,,64.55079113795362,,62.65624700312622,,63.90846380150407,,31616400
2002-06-28,,64.20686340332031,,65.20604114522641,,64.15495690891787,,64.3885311836531,,28184200
2002-07-01,,62.95468521118164,,64.75191028796495,,62.8638512668762,,64.34964214169895,,20270200
2002-07-02,,61.61814880371094,,63.065007883472504,,61.48838243888166,,62.84441248838374,,34213900
2002-07-03,,61.96847152709961,,62.182577231552614,,60.80708928140431,,61.39102518008876,,30565800
2002-07-05,,64.43399047851562,,64.57673095690183,,62.714630034533585,,62.79248487723223,,19013500
2002-07-08,,63.62947463989258,,64.6870444290452,,63.29857662730412,,64.21990040843119,,19118600
2002-07-09,,62.026920318603516,,63.80467797427109,,61.64412056522783,,63.40890405556154,,28620400
2002-07-10,,59.768985748291016,,62.33180928570174,,59.71707923333684,,62.28639232263626,,50522500
2002-07-11,,60.2556266784668,,60.56705601528694,,58.60114162008959,,59.535439530710136,,59476500
2002-07-12,,59.59381103515625,,60.91739765563655,,59.37970034285537,,60.55406189906179,,39018600
2002-07-15,,59.91173553466797,,59.950667905212,,57.02450301499581,,59.45756579564501,,77317200
2002-07-16,,58.756832122802734,,59.93767818525044,,58.309152016487076,,59.120172799763736,,53282400
2002-07-17,,58.873653411865234,,60.53462830406739,,58.231325965510656,,59.98961944800829,,48880600
2002-07-18,,56.96611404418945,,59.10720640229372,,56.93367122585249,,58.84767870583527,,32656700
2002-07-19,,54.961280822753906,,56.80392345373826,,54.695268458997596,,56.29135749177628,,77572600
2002-07-22,,53.3327522277832,,55.73986750977863,,52.846139506908976,,54.565505444014036,,78134000
2002-07-23,,51.872894287109375,,54.00750186947271,,51.74313292438378,,53.55982170301431,,74484100
2002-07-24,,54.96773910522461,,55.22726671617122,,50.40006998282752,,50.69203545134405,,107022800
2002-07-25,,54.5006103515625,,55.700920422860825,,52.94344906578772,,54.6757887068005,,87176600
2002-07-26,,55.538700103759766,,55.75281077029417,,54.37083319099344,,54.92232631230625,,41206800
2002-07-29,,58.24428176879883,,58.61410714559454,,56.64170843607033,,56.77146981561715,,53492900
2002-07-30,,59.003353118896484,,59.30180800878938,,57.562980208922966,,57.952268980519115,,47532200
2002-07-31,,59.14612579345703,,59.39916388069776,,57.90688366613316,,58.711414893511936,,44669900
2002-08-01,,57.6019287109375,,59.26938693625702,,57.30996326276011,,58.964442385893854,,66571900
2002-08-02,,56.31081008911133,,57.68630347304811,,55.55169562890742,,57.420286211735345,,51772900
2002-08-05,,54.35136032104492,,56.401622999064784,,54.2086248378327,,56.11614213248545,,47191300
2002-08-06,,56.18103790283203,,57.03099117956027,,55.22079192083148,,55.298651709944544,,64730000
2002-08-07,,57.160770416259766,,57.420298177700474,,55.64902578469199,,57.01154529473559,,43289400
2002-08-08,,59.00984191894531,,59.10716535629245,,56.966074485033616,,57.36833743262417,,48339800
2002-08-09,,59.23049545288086,,59.65222742830893,,57.971789081625396,,58.458401757100845,,41879200
2002-08-12,,58.79579544067383,,59.217522509941915,,58.10156148269879,,58.38703758265372,,25841700
2002-08-13,,57.72523880004883,,59.47055779715318,,57.5176175957527,,58.49084291903082,,49690500
2002-08-14,,59.83388137817383,,60.09989367119334,,57.10884806262789,,57.75766481155612,,57423600
2002-08-15,,60.66434097290039,,60.98225966256571,,59.82087756757796,,60.236119719407704,,45551500
2002-08-16,,60.48271560668945,,61.04069856803188,,59.691158152223196,,60.22318784209849,,36517300
2002-08-19,,61.89707946777344,,62.124164195443974,,60.40479991437997,,60.63837419143418,,33669900
2002-08-20,,61.2418098449707,,61.89711611862266,,60.7422231482776,,61.52080123275689,,30508300
2002-08-21,,62.12421417236328,,62.14367788609642,,60.709793223490614,,61.67652895618181,,39628900
2002-08-22,,62.72757339477539,,63.03251791250633,,61.68297853407332,,61.955480249888666,,38399800
2002-08-23,,61.378055572509766,,62.3837233841681,,61.086090053036486,,62.292889446995154,,33716400
2002-08-26,,61.80626678466797,,62.05281529501342,,60.66434825502231,,61.57918197907643,,33830100
2002-08-27,,61.092567443847656,,62.448591628895116,,60.664346153783825,,62.09174055384192,,35335700
2002-08-28,,59.756038665771484,,60.65789380854404,,59.56139655550769,,60.521642846335276,,38970600
2002-08-29,,59.78199768066406,,60.372423523707106,,58.91906988702309,,59.21752511149904,,42965700
2002-08-30,,59.548439025878906,,60.593035064801214,,59.301890283493584,,59.48355829894405,,30366700
2002-09-03,,57.277530670166016,,59.04231267623746,,57.19318629122804,,58.86713436611151,,76586400
2002-09-04,,58.095054626464844,,58.55571394269707,,57.13480362144728,,57.49165482772253,,51099500
2002-09-05,,57.6019287109375,,58.02366043058704,,56.77144437382418,,57.413771329860715,,67250900
2002-09-06,,58.39353561401367,,58.76336114156584,,57.96531397680519,,58.23133134841919,,38622200
2002-09-09,,58.82173538208008,,59.26941562262395,,57.61493569872276,,57.809577775021985,,33998400
2002-09-10,,59.49650573730469,,59.548412275568005,,58.75685489233219,,59.13316986962134,,41416600
2002-09-11,,59.126686096191406,,60.55408633752337,,59.107222379959495,,59.99610337183331,,27711200
2002-09-12,,58.03666305541992,,58.93851804677273,,57.73820790972787,,58.88012690852146,,43601700
2002-09-13,,58.179420471191406,,58.32865056248251,,57.25810149911182,,57.5435825693656,,41131000
2002-09-16,,58.32215881347656,,58.32215881347656,,57.394350320117226,,57.94584377139665,,28167600
2002-09-17,,56.985595703125,,59.16562111986189,,56.9336891574692,,58.97097404869299,,47609700
2002-09-18,,56.414608001708984,,57.420275829603455,,55.97990201678052,,56.45354036832474,,54719400
2002-09-19,,54.95475769042969,,56.31727635306489,,54.95475769042969,,55.79173160173405,,48510500
2002-09-20,,54.973018646240234,,55.52698406191799,,54.7775040730844,,55.34450180473178,,46325600
2002-09-23,,54.523338317871094,,54.784024447304986,,53.89116401222857,,54.51681967295448,,46893800
2002-09-24,,53.64350128173828,,54.516815662356805,,53.343708277128584,,53.728228742613496,,69507000
2002-09-25,,54.973018646240234,,55.24674203201956,,53.467535052185355,,54.334330746088476,,59294400
2002-09-26,,55.8724250793457,,56.028837795286435,,55.03821232569708,,55.40969563372544,,53638000
2002-09-27,,53.93027877807617,,55.807246207162876,,53.93027877807617,,55.3966609805012,,64648300
2002-09-30,,53.30461120605469,,53.9628551305737,,52.72457610509127,,53.44147291807501,,73096400
2002-10-01,,55.86589813232422,,55.898481416657575,,53.09606537822676,,53.72172112130345,,67198100
2002-10-02,,54.190940856933594,,55.74204474187456,,53.832490077595196,,55.194598066813406,,56749100
2002-10-03,,53.64350128173828,,55.135952632618526,,53.40887980469264,,54.18443440783067,,55547000
2002-10-04,,52.65937805175781,,54.04103176620564,,51.864272815642174,,53.96282795430363,,68483700
2002-10-07,,51.57103729248047,,52.92010888558725,,51.193040279445746,,52.17714220951517,,53188000
2002-10-08,,52.379154205322266,,52.99177248985578,,50.964906793933196,,52.01418472547903,,79531000
2002-10-09,,50.899757385253906,,51.94251712585142,,50.69120543713441,,51.54496419783133,,79956400
2002-10-10,,52.54859924316406,,52.83535991223367,,50.228459203654694,,50.795461897787284,,76749000
2002-10-11,,54.84921646118164,,55.220699770162256,,53.324176316970814,,53.506658648081206,,82308300
2002-10-14,,55.15552520751953,,55.298905607708384,,54.119284088052304,,54.22355757856279,,40631900
2002-10-15,,57.80802536010742,,57.82106264905352,,56.60233469057385,,56.69357582412111,,82320300
2002-10-16,,56.406837463378906,,57.22149424377276,,55.99624726380735,,56.96732172607151,,62977800
2002-10-17,,57.52775573730469,,58.19903657270179,,57.254032467880506,,57.918794661929475,,68534100
2002-10-18,,57.768917083740234,,58.07522870078686,,56.65446767033343,,57.12371057540331,,47448700
2002-10-21,,58.76605224609375,,58.981122726728906,,57.07156794674077,,57.430018747799366,,45859100
2002-10-22,,58.34244155883789,,58.66179050790477,,57.690716315913,,58.03613487136915,,40966800
2002-10-23,,58.785614013671875,,58.83123458108024,,57.14326861470191,,57.8536467318134,,54905800
2002-10-24,,57.58645248413086,,59.241835474412646,,57.41700250042347,,59.144075677186464,,54987400
2002-10-25,,58.785614013671875,,58.9094433990384,,57.3127185674768,,57.4886821925465,,43672100
2002-10-28,,58.40110397338867,,59.496002665829494,,57.905791357880595,,59.40476152248187,,39416100
2002-10-29,,57.72330093383789,,58.322886926246035,,56.70009256573774,,58.05568217904469,,59508200
2002-10-30,,58.28379821777344,,58.62921185752288,,57.50172978710561,,57.79500420553859,,41688600
2002-10-31,,57.69071960449219,,58.85079477973292,,57.4756540409919,,58.433690998266094,,41620600
2002-11-01,,58.831260681152344,,59.18971170714868,,57.38443419906899,,57.5799488722997,,51878900
2002-11-04,,59.3917350769043,,60.57136145518547,,59.241841016435565,,59.82839488239439,,49080600
2002-11-05,,59.860958099365234,,60.004338437667904,,59.202714260916004,,59.202714260916004,,37270800
2002-11-06,,60.636505126953125,,60.65605608478565,,59.170123622297794,,60.27154065469801,,65013100
2002-11-07,,59.15058135986328,,60.10209956831153,,58.79864915033824,,59.971751543152955,,51572000
2002-11-08,,58.427162170410156,,59.67847329672927,,58.342434716514475,,59.00067852690598,,37905400
2002-11-11,,57.52128982543945,,58.3685299302616,,57.2214967139851,,58.335946641001485,,33505100
2002-11-12,,57.97749328613281,,58.60966774476174,,57.59297767157648,,57.78197864174278,,37724500
2002-11-13,,58.036128997802734,,58.485815988767264,,56.99336473684102,,57.56036743081882,,63891500
2002-11-14,,59.13100814819336,,59.306971700606525,,58.49231549592787,,58.70086728543493,,31896800
2002-11-15,,59.56770324707031,,59.665463052661046,,58.62269842272026,,58.65528668200726,,39152100
2002-11-18,,58.96810531616211,,60.05648533661465,,58.88337784780581,,60.05648533661465,,28934800
2002-11-19,,58.8899040222168,,59.37217939715787,,58.498869800041064,,58.668314813879604,,32806600
2002-11-20,,60.19987487792969,,60.23245816342548,,58.62269568628661,,58.642251624308116,,36688400
2002-11-21,,61.32084274291992,,61.386019263120765,,60.238981124917224,,60.34977325362605,,55128200
2002-11-22,,60.88418960571289,,61.43815523702628,,60.786429794946876,,60.92329651338161,,32513800
2002-11-25,,60.92328643798828,,61.431631403177676,,60.46055707503927,,60.8906981823655,,33846400
2002-11-26,,59.763221740722656,,60.90374127754768,,59.71108748367916,,60.656087396711655,,42284700
2002-11-27,,61.444637298583984,,61.68577735859219,,60.238946943078105,,60.29759981125257,,37764000
2002-11-29,,61.24916076660156,,61.8813302845254,,61.11229404474303,,61.78357544358452,,19385700
2002-12-02,,61.346900939941406,,62.598217299781105,,60.753833500192066,,62.220215430951725,,49911900
2002-12-03,,60.5257453918457,,60.871159090833586,,60.186845367437115,,60.77339927716685,,34407700
2002-12-04,,60.251983642578125,,60.70167555372252,,59.58722622687017,,59.80881037468351,,64040800
2002-12-05,,59.58723449707031,,60.48009980003141,,59.37216399038888,,60.434479235487046,,36724900
2002-12-06,,59.97826385498047,,60.06950497682387,,58.642230300977346,,58.73347142282075,,49824100
2002-12-09,,58.32944107055664,,59.6068226470493,,58.31640874638512,,59.35265006139509,,36789600
2002-12-10,,59.11145782470703,,59.37214882936387,,58.49883968187091,,58.66828460847061,,33319900
2002-12-11,,59.16362380981445,,59.71107566471077,,58.75955729328606,,58.9290022966117,,39201000
2002-12-12,,59.15709686279297,,59.62633982334911,,58.78561368106417,,59.437338910221285,,34465600
2002-12-13,,58.22514724731445,,58.968118808402345,,58.179526666326375,,58.596635513993604,,36862200
2002-12-16,,59.73065185546875,,59.82189304110809,,58.43371931193375,,58.53799282169085,,37098400
2002-12-17,,59.2092399597168,,59.7892750539464,,59.13754978202377,,59.548139885587325,,32353900
2002-12-18,,58.5249137878418,,58.915947838815434,,58.21860220669434,,58.86380863941422,,35612600
2002-12-19,,58.10783004760742,,59.11148263250621,,57.74286049901115,,58.23165447327863,,39264200
2002-12-20,,58.936973571777344,,58.95662061372174,,58.354088009472804,,58.41957981485561,,31176900
2002-12-23,,58.956600189208984,,59.251320706387375,,58.49160203636598,,58.674981026591084,,22599300
2002-12-24,,58.51780319213867,,58.85181779924747,,58.45231140559066,,58.67498447919451,,10937000
2002-12-26,,58.54398727416992,,59.342999875433975,,58.18377503697649,,58.747013264205194,,17485600
2002-12-27,,57.227577209472656,,58.47849144018309,,57.22757720947265,,58.262364112882096,,22205700
2002-12-30,,57.70573806762695,,57.94151267642536,,57.1228522282939,,57.49616119277357,,29968000
2002-12-31,,57.7842903137207,,57.91527389390184,,57.05076927327778,,57.62710402145939,,34036600
2003-01-02,,59.644283294677734,,59.7949189093219,,57.98731651710841,,58.19034256594318,,44516300
2003-01-03,,59.82766342163086,,59.84731045940658,,59.27097569893732,,59.539498539747925,,32222600
2003-01-06,,60.882080078125,,61.22919096926367,,59.709758863061055,,59.75560360346235,,40984500
2003-01-07,,60.73147201538086,,61.15062551063833,,60.384355998857956,,60.84280856952967,,38640400
2003-01-08,,59.85383605957031,,60.515314368854575,,59.63116306247141,,60.384325844059944,,38702200
2003-01-09,,60.78384017944336,,61.02616523499568,,59.86694536751991,,60.13546313481121,,34804900
2003-01-10,,60.94758224487305,,61.32744158538211,,60.12237677691545,,60.22061195402745,,37768900
2003-01-13,,60.92795181274414,,61.47154325884274,,60.54154668626471,,61.261966496054676,,31649900
2003-01-14,,61.12443161010742,,61.451895611022984,,60.521899047631784,,60.70527808867184,,30733000
2003-01-15,,60.515342712402344,,61.281607203716,,60.19442942057676,,61.261960164970056,,33511800
2003-01-16,,60.26647186279297,,60.86245873627962,,59.89316310574997,,60.58083949874163,,44812100
2003-01-17,,59.37575149536133,,60.449832592635836,,59.041736947824084,,59.591873852754,,35618300
2003-01-21,,58.4522819519043,,59.54600972591388,,58.25580169456224,,59.51326634749054,,36826200
2003-01-22,,57.744972229003906,,58.81250754312282,,57.63363572283864,,58.13792783686475,,42286500
2003-01-23,,58.09864807128906,,58.537448524763256,,57.60090151394511,,58.12484578448642,,55919800
2003-01-24,,56.57263946533203,,58.07897481556972,,56.43510528066347,,58.02002873831141,,68633900
2003-01-27,,55.79985809326172,,56.84774678718692,,55.34141053719715,,56.146974096229016,,57884400
2003-01-28,,56.21245193481445,,56.585760565417004,,55.75399949586417,,56.08146338224193,,46929100
2003-01-29,,56.638187408447266,,57.09663510503496,,55.51825589861636,,55.94396018642215,,53712200
2003-01-30,,55.29557418823242,,56.900145875106666,,55.275927146657494,,56.84120475038189,,49845900
2003-01-31,,56.36308288574219,,56.46132305162581,,55.11217343004473,,55.11217343004473,,55317000
2003-02-03,,56.474449157714844,,56.85430363734235,,56.27141806011412,,56.415503033667996,,39696000
2003-02-04,,55.917762756347656,,56.160087966796674,,55.21044416312474,,55.871917986447045,,43633400
2003-02-05,,55.57066345214844,,56.677493842173014,,55.328343186904874,,56.16009990235993,,55270600
2003-02-06,,55.30867004394531,,55.59683997561723,,54.78473061882875,,55.25627959912668,,53638000
2003-02-07,,54.634071350097656,,55.66230771103526,,54.33935586319728,,55.609917288870015,,43165000
2003-02-10,,55.02049255371094,,55.09908070135781,,54.129790237889665,,54.660280221318814,,45455900
2003-02-11,,54.640621185302734,,55.5902644033171,,54.24766554325204,,55.256254855760154,,46861000
2003-02-12,,53.76958465576172,,54.76507795569119,,53.76303397706771,,54.463811692916266,,35873600
2003-02-13,,53.933319091796875,,54.13635016688716,,53.04916730275838,,53.80233549220007,,57934100
2003-02-14,,55.11219024658203,,55.14493364739939,,53.58620686144234,,53.94641924736079,,59580900
2003-02-18,,56.08146667480469,,56.19280820020382,,55.2693575879853,,55.361047081818,,39492700
2003-02-19,,55.78676223754883,,55.97669194012259,,55.1973260910619,,55.87845174959083,,31432000
2003-02-20,,55.23005676269531,,55.94392559117505,,55.04667779746022,,55.806391367248736,,29280100
2003-02-21,,55.78676223754883,,56.153520285716844,,54.66028537908574,,55.26281788584853,,60955800
2003-02-24,,54.882965087890625,,55.66887664179921,,54.745425819088005,,55.62303188443294,,30628600
2003-02-25,,55.321746826171875,,55.334843182382436,,53.84815941572942,,54.32625386629757,,56770600
2003-02-26,,54.51618957519531,,55.36104705078246,,54.41140372374639,,55.027032468177616,,37787200
2003-02-27,,55.23662185668945,,55.50514471923574,,54.46381165920419,,54.81746836120085,,51126000
2003-02-28,,55.6033821105957,,55.819509526138056,,55.11873684274303,,55.32176290156573,,43666800
2003-03-03,,55.07290267944336,,56.17973279047821,,54.83058247527949,,55.83917236992401,,42923100
2003-03-04,,54.1953010559082,,55.02051187287615,,54.12980924430549,,54.98121278855058,,31440500
2003-03-05,,54.65373992919922,,54.712686047838986,,53.93987080333452,,54.103602804316786,,43974700
2003-03-06,,54.1953010559082,,54.699593501624484,,54.01192198473864,,54.27389422785441,,41217700
2003-03-07,,54.56858825683594,,55.00738871708464,,53.330775020192306,,53.448662233048985,,63538000
2003-03-10,,53.25871658325195,,54.26730576925559,,53.11463170000837,,54.09702318026759,,41014100
2003-03-11,,52.73479461669922,,53.704090149657226,,52.70860189665217,,53.36352982530653,,48102700
2003-03-12,,53.088443756103516,,53.11464146666514,,51.988164896027165,,52.64309266996065,,62459800
2003-03-13,,54.92225646972656,,54.95500486482462,,53.39627319750223,,53.82197735025928,,72117800
2003-03-14,,55.099098205566406,,55.51825178185288,,54.5882550967613,,55.144942971825714,,63951800
2003-03-17,,56.83464431762695,,56.9459808652481,,54.503102512367484,,54.66028381469755,,88217500
2003-03-18,,57.16865158081055,,57.20794565214713,,56.50717306532845,,57.07696208322327,,50792300
2003-03-19,,57.60747528076172,,57.73846389924933,,56.76916810926055,,57.16212397131361,,49630800
2003-03-20,,57.73188781738281,,58.020052657854585,,56.55301575321704,,57.194847209641225,,67321600
2003-03-21,,58.964210510253906,,59.10229939702378,,57.82004186497974,,58.39212869604347,,71165300
2003-03-24,,57.004642486572266,,57.95811526674706,,56.781066479498016,,57.87920520245286,,65398900
2003-03-25,,57.550392150878906,,58.036996446570114,,56.840221993083986,,57.037489530363345,,61040100
2003-03-26,,57.261077880859375,,57.76740352187356,,57.07695946594512,,57.576708015897935,,45740800
2003-03-27,,57.30710983276367,,57.6424712547279,,56.544327777605936,,56.81393333681364,,53120200
2003-03-28,,57.017784118652344,,57.392598095014215,,56.7153031041192,,56.859969027776636,,32583000
2003-03-31,,55.72235107421875,,56.93885174757809,,55.498780201177816,,56.12346824465038,,61119500
2003-04-01,,56.57719039916992,,56.80733835476106,,55.83413985201878,,56.05771071835041,,53574000
2003-04-02,,57.9449462890625,,58.372361861532696,,57.53725195485912,,57.56355530063195,,50431200
2003-04-03,,57.66878890991211,,58.5170533692033,,57.63591347594338,,58.438148314196404,,48755500
2003-04-04,,58.01070022583008,,58.253997386691466,,57.6161600859913,,58.14878902393115,,36250100
2003-04-07,,57.89894104003906,,59.74013086687525,,57.84633432636743,,59.40476933828399,,69776200
2003-04-08,,57.9909782409668,,58.29345920434177,,57.675343095747,,58.06331119056195,,39712700
2003-04-09,,57.22822189331055,,58.58938934724674,,57.05725257062142,,58.10278975466519,,55647300
2003-04-10,,57.543827056884766,,57.62273207462616,,56.360201622263354,,57.26764444423973,,41812400
2003-04-11,,57.30710983276367,,58.32633824761662,,57.116414318974236,,57.971255585361256,,47730100
2003-04-14,,58.49072265625,,58.523603091693225,,57.20846594356529,,57.51752397607137,,36711700
2003-04-15,,59.03648376464844,,59.036483764648445,,58.14219043601624,,58.4183679301046,,49709800
2003-04-16,,58.03044509887695,,59.22064299069651,,57.88577916392286,,59.12201168672934,,51788000
2003-04-17,,58.891841888427734,,58.99705527194028,,57.990976122140296,,58.063309069092604,,37403100
2003-04-21,,58.95100402832031,,59.286365294083325,,58.5630360901144,,59.089092780846634,,32052700
2003-04-22,,60.06230545043945,,60.20697132570903,,58.45126460351834,,58.58935338895304,,59763600
2003-04-23,,60.61466598510742,,60.726451428745804,,59.99654997488404,,60.246429221663526,,44227100
2003-04-24,,60.07545852661133,,60.54890864903349,,59.81243012339351,,60.18724396750281,,49692400
2003-04-25,,59.33243179321289,,60.147815655992964,,59.19433793792009,,60.03603017013834,,43917200
2003-04-28,,60.35822677612305,,60.62125523858066,,59.378450895740336,,59.470510105072904,,46432900
2003-04-29,,60.568634033203125,,61.02235789682945,,60.10176100718665,,60.588360285213064,,52017100
2003-04-30,,60.43709945678711,,60.87109188721845,,60.10831533618706,,60.43709945678711,,48709100
2003-05-01,,60.4305419921875,,60.97632501364936,,59.509945152208914,,60.44369115386828,,50240400
2003-05-02,,61.2919807434082,,61.46295001798829,,60.160961724703625,,60.2069913351462,,50201500
2003-05-05,,61.17361068725586,,61.66678717459826,,60.82510010556333,,61.46294249855561,,35437800
2003-05-06,,61.752288818359375,,62.06134194221711,,61.153898798372445,,61.18020215256601,,44401000
2003-05-07,,61.41032409667969,,61.90350049001431,,61.13414652045622,,61.43005034971711,,41413100
2003-05-08,,60.79222106933594,,61.37088470529022,,60.680435600335954,,60.8382506752095,,40570700
2003-05-09,,61.6339225769043,,61.67995218979968,,60.897443753726584,,61.04210968478395,,33608100
2003-05-12,,62.390113830566406,,62.547933924073284,,61.33800495810802,,61.48267086873058,,35662300
2003-05-13,,62.278316497802734,,62.58737451765548,,61.982412658328755,,62.159953958643165,,39253600
2003-05-14,,62.14680480957031,,62.62682703965974,,61.75226468456327,,62.52819075419551,,32195100
2003-05-15,,62.541378021240234,,62.68604398087467,,61.975868370043365,,62.3967120616058,,43879200
2003-05-16,,62.383544921875,,62.764930958411156,,61.982427610011015,,62.3966940885758,,38905000
2003-05-19,,60.92371368408203,,62.08760755270591,,60.713291995302896,,61.91006629089334,,41606000
2003-05-20,,60.79877471923828,,61.17358851308216,,60.226688395224436,,61.03549974870271,,55404600
2003-05-21,,60.92371368408203,,61.074951607691105,,60.43711446943944,,60.5686261436081,,49333800
2003-05-22,,61.528682708740234,,61.84431778776365,,60.94344716064521,,61.12098844351193,,38421800
2003-05-23,,61.65366744995117,,61.79833342468212,,61.24597288633241,,61.50242438086344,,26155900
2003-05-27,,62.732017517089844,,63.02134416083272,,61.199882157103254,,61.35112507518888,,43719200
2003-05-28,,62.909584045410156,,63.435640909467665,,62.75176899293293,,63.02794658898059,,37727100
2003-05-29,,62.745201110839844,,63.66579824962016,,62.52163017175718,,63.047682096166795,,50844200
2003-05-30,,63.75130844116211,,63.843367693890265,,62.83728799132329,,63.06086404570095,,52529500
2003-06-02,,64.01432037353516,,64.73764503544058,,63.56717339796334,,64.13268295579981,,50305500
2003-06-03,,64.27732849121094,,64.33650725513525,,63.685515767717234,,63.88278834783184,,38254500
2003-06-04,,65.20451354980469,,65.32944818914198,,64.15897672648664,,64.2181605172051,,49360700
2003-06-05,,65.52671813964844,,65.52671813964844,,64.6192701757474,,64.8231198723263,,46262400
2003-06-06,,65.270263671875,,66.67746013987731,,65.18477653912079,,66.01989150933977,,60356800
2003-06-09,,64.60609436035156,,65.16502648885255,,64.29045932552879,,64.94802771596494,,37808500
2003-06-10,,65.26367950439453,,65.2702565947049,,64.566658436994,,64.74419974057433,,29965900
2003-06-11,,65.95416259765625,,66.01334139049607,,64.9086254391466,,65.20453445390334,,37610200
2003-06-12,,66.15797424316406,,66.34866973052675,,65.50698276344318,,66.2500334416357,,36442000
2003-06-13,,65.467529296875,,66.25003754925083,,65.06641204287146,,66.15797834507136,,48628300
2003-06-16,,66.84842681884766,,66.87472514822979,,65.62534881171553,,65.730557179795,,36326300
2003-06-17,,66.84842681884766,,67.19036028616885,,66.56567211791173,,67.1180273382422,,36801800
2003-06-18,,66.78925323486328,,67.16406719642471,,66.41443927330185,,66.6051347999701,,35521000
2003-06-19,,65.77000427246094,,66.89445090965025,,65.651641732591,,66.83526713129032,,43551700
2003-06-20,,65.62480926513672,,66.3243480412466,,65.61160757032069,,66.2517538246724,,41545000
2003-06-23,,64.95167541503906,,65.77000945083739,,64.6217034752736,,65.63141680536035,,34237500
2003-06-24,,65.01769256591797,,65.39386051337553,,64.6877205055175,,64.81971235066213,,36213600
2003-06-25,,64.36433410644531,,65.62482949649178,,64.36433410644531,,65.02427807150264,,47743400
2003-06-26,,65.2024917602539,,65.32128192272909,,63.98819176217703,,64.5293458279029,,33477300
2003-06-27,,64.45011138916016,,65.4598245578401,,64.39731467884413,,65.16944768607333,,54208800
2003-06-30,,64.43032836914062,,65.11667070629856,,64.32473995148638,,64.81969793198724,,33349000
2003-07-01,,65.0242691040039,,65.23545094229925,,63.638387975505005,,64.17954175082257,,51322800
2003-07-02,,65.84259796142578,,65.85579965846371,,65.0506673282043,,65.1826540887505,,34662100
2003-07-03,,65.16285705566406,,65.89539516249927,,64.60850661534131,,65.3806397436361,,30792800
2003-07-07,,66.45633697509766,,66.58832875276195,,65.76339902350318,,65.76339902350318,,31391100
2003-07-08,,66.75333404541016,,66.84572579906687,,66.10658673484018,,66.32436945487656,,30952500
2003-07-09,,66.37716674804688,,66.91832061050276,,66.01419554488677,,66.60154528456549,,36528500
2003-07-10,,65.53239440917969,,66.02075121059106,,65.09022841840566,,65.88875948387883,,49777700
2003-07-11,,66.15277099609375,,66.29135860224463,,65.59181972311009,,65.59181972311009,,39976300
2003-07-14,,66.47613525390625,,67.24826822257131,,66.29134677702937,,66.78630458283588,,42114900
2003-07-15,,66.33101654052734,,66.95796173949266,,65.96144423331671,,66.90516497632306,,42573600
2003-07-16,,65.94160461425781,,66.56855444800716,,65.4862466687679,,66.52895438341912,,39894200
2003-07-17,,65.00447845458984,,65.91519928430762,,64.78009993051826,,65.43344302499031,,52253500
2003-07-18,,65.6710205078125,,65.86240484769833,,64.9780773818456,,65.34764436370926,,35698100
2003-07-21,,64.85929870605469,,65.65783038115272,,64.57552257069148,,65.63143201565691,,34786000
2003-07-22,,65.44662475585938,,65.60501489138902,,64.62169501445254,,65.12985455474323,,49968300
2003-07-23,,65.49281311035156,,65.6314006868204,,64.85926774579215,,65.4730156044233,,37275400
2003-07-24,,64.99787902832031,,66.21877434390173,,64.91868897572502,,65.98779496554408,,40896200
2003-07-25,,66.14617156982422,,66.18576658799837,,64.7008929868063,,65.1100599695024,,43241100
2003-07-28,,65.90202331542969,,66.64116257707059,,65.77663231555977,,66.23859624220069,,34382800
2003-07-29,,65.59844207763672,,66.16599438506995,,65.12328153792762,,66.08679928346054,,53472100
2003-07-30,,65.44003295898438,,65.82939740403629,,65.28824366186313,,65.73040482199825,,28363300
2003-07-31,,65.59181213378906,,66.59492950267999,,65.4466236960571,,65.9811815836131,,54937200
2003-08-01,,65.01110076904297,,65.6842415984866,,64.83291302582522,,65.45986300033019,,49321000
2003-08-04,,65.01110076904297,,65.33447199843431,,64.01458367523362,,64.87910891573827,,55214100
2003-08-05,,63.63178634643555,,65.17605761094235,,63.5789896287663,,64.94507826485453,,61415600
2003-08-06,,64.0013427734375,,64.7140781487847,,63.63177087458502,,63.80995849465,,50096900
